num__Pclass,num__Age,num__SibSp,num__Parch,num__Fare,num__FamilySize,num__IsAlone,cat__Sex_female,cat__Sex_male,cat__Embarked_C,cat__Embarked_Q,cat__Embarked_S,Survived
-1.571457222465138,0.5021060212978148,0.4783345406270387,1.9217478939753856,1.836117519232802,1.3329129401751731,-1.2494603151507815,1.0,0.0,0.0,0.0,1.0,1
-1.571457222465138,-0.8030345071133255,0.4783345406270387,-0.46618317148792077,0.4431030032431546,0.07341192703021858,-1.2494603151507815,0.0,1.0,0.0,0.0,1.0,0
-1.571457222465138,0.04146818774094174,-0.46508427634374117,-0.46618317148792077,-0.017070700843111658,-0.5563385795422586,0.800345547492897,1.0,0.0,1.0,0.0,0.0,1
0.8295675466232271,-0.11207775677801594,-0.46508427634374117,-0.46618317148792077,0.5138115038918489,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,1
0.8295675466232271,0.04146818774094174,-0.46508427634374117,-0.46618317148792077,-0.5116012651892122,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
0.8295675466232271,-0.6494885625943678,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
-0.3709448379209555,0.04146818774094174,0.4783345406270387,-0.46618317148792077,-0.162827077703015,0.07341192703021858,-1.2494603151507815,0.0,1.0,1.0,0.0,0.0,0
-0.3709448379209555,-0.8798074793728043,-0.46508427634374117,0.7277823612437324,-0.18364941725442976,0.07341192703021858,-1.2494603151507815,1.0,0.0,0.0,0.0,1.0,1
0.8295675466232271,-0.8030345071133255,-0.46508427634374117,-0.46618317148792077,-0.6625632269369692,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
-1.571457222465138,0.6556519658167724,-0.46508427634374117,-0.46618317148792077,4.075039579498675,-0.5563385795422586,0.800345547492897,1.0,0.0,1.0,0.0,0.0,1
0.8295675466232271,-1.4939912574486351,2.3651721745685985,1.9217478939753856,-0.08161995345249745,2.592413953320128,-1.2494603151507815,0.0,1.0,0.0,0.0,1.0,0
-0.3709448379209555,-0.11207775677801594,-0.46508427634374117,-0.46618317148792077,-0.6625632269369692,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
0.8295675466232271,-0.0353047845185371,0.4783345406270387,0.7277823612437324,-0.4447094993802923,0.7031624336026958,-1.2494603151507815,1.0,0.0,0.0,0.0,1.0,0
0.8295675466232271,-0.11207775677801594,-0.46508427634374117,-0.46618317148792077,-0.5102998689672489,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
0.8295675466232271,-0.11207775677801594,0.4783345406270387,-0.46618317148792077,-0.3325291450470453,0.07341192703021858,-1.2494603151507815,0.0,1.0,0.0,0.0,1.0,0
0.8295675466232271,0.7324249380762513,0.4783345406270387,5.503644492170345,-0.01134455746647263,3.222164459892605,-1.2494603151507815,1.0,0.0,0.0,0.0,1.0,0
0.8295675466232271,-2.1081750355244657,-0.46508427634374117,0.7277823612437324,-0.4447094993802923,0.07341192703021858,-1.2494603151507815,1.0,0.0,0.0,0.0,1.0,0
-0.3709448379209555,0.04146818774094174,-0.46508427634374117,-0.46618317148792077,-0.44392866164711425,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
0.8295675466232271,-0.3423966735564525,-0.46508427634374117,-0.46618317148792077,-0.5121218236779976,-0.5563385795422586,0.800345547492897,0.0,1.0,1.0,0.0,0.0,0
0.8295675466232271,-1.1868993684107196,3.3085909915393783,0.7277823612437324,0.1638233740098041,2.592413953320128,-1.2494603151507815,0.0,1.0,0.0,0.0,1.0,0
-1.571457222465138,0.42533304903833596,0.4783345406270387,-0.46618317148792077,0.4201984297365983,0.07341192703021858,-1.2494603151507815,1.0,0.0,0.0,0.0,1.0,1
-1.571457222465138,-0.9565804516322832,-0.46508427634374117,1.9217478939753856,1.6462864962444193,0.7031624336026958,-1.2494603151507815,0.0,1.0,1.0,0.0,0.0,1
0.8295675466232271,-0.11207775677801594,-0.46508427634374117,-0.46618317148792077,-0.5017106539022903,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,1.0,0.0,0
0.8295675466232271,-0.8798074793728043,-0.46508427634374117,-0.46618317148792077,-0.5220124349649197,-0.5563385795422586,0.800345547492897,1.0,0.0,0.0,1.0,0.0,0
0.8295675466232271,-0.4959426180754101,-0.46508427634374117,-0.46618317148792077,-0.5053545633237878,-0.5563385795422586,0.800345547492897,1.0,0.0,0.0,0.0,1.0,1
0.8295675466232271,1.5769276329305186,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
-1.571457222465138,-0.6494885625943678,1.4217533575978185,1.9217478939753856,4.800698112865479,1.9626634467476503,-1.2494603151507815,1.0,0.0,1.0,0.0,0.0,1
-1.571457222465138,2.191111411006349,-0.46508427634374117,-0.46618317148792077,2.3883426220079627,-0.5563385795422586,0.800345547492897,1.0,0.0,1.0,0.0,0.0,1
-0.3709448379209555,-2.031402063264987,0.4783345406270387,1.9217478939753856,0.2032129937392154,1.3329129401751731,-1.2494603151507815,1.0,0.0,1.0,0.0,0.0,1
-0.3709448379209555,-1.2636723406701986,-0.46508427634374117,0.7277823612437324,-0.25652760568438143,0.07341192703021858,-1.2494603151507815,1.0,0.0,0.0,0.0,1.0,1
-0.3709448379209555,2.1143384387468704,-0.46508427634374117,-0.46618317148792077,-0.40540733347699703,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,1.0,0.0,0
-0.3709448379209555,-1.033353423891762,-0.46508427634374117,-0.46618317148792077,-0.12118239860018547,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
0.8295675466232271,-0.11207775677801594,-0.46508427634374117,-0.46618317148792077,-0.5011900954135049,-0.5563385795422586,0.800345547492897,1.0,0.0,0.0,1.0,0.0,1
-0.3709448379209555,2.344657355525307,0.4783345406270387,0.7277823612437324,0.14950801556820642,0.7031624336026958,-1.2494603151507815,0.0,1.0,0.0,0.0,1.0,0
-1.571457222465138,-0.572715590334889,-0.46508427634374117,-0.46618317148792077,2.1616394001419343,-0.5563385795422586,0.800345547492897,0.0,1.0,1.0,0.0,0.0,0
-0.3709448379209555,0.04146818774094174,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
0.8295675466232271,-0.9565804516322832,-0.46508427634374117,-0.46618317148792077,-0.48218971057283894,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
0.8295675466232271,-0.3423966735564525,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
0.8295675466232271,-0.18885072903749478,-0.46508427634374117,-0.46618317148792077,-0.48218971057283894,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,1
0.8295675466232271,0.5021060212978148,-0.46508427634374117,-0.46618317148792077,-0.6625632269369692,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
0.8295675466232271,-0.11207775677801594,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,0.800345547492897,1.0,0.0,0.0,0.0,1.0,0
0.8295675466232271,-0.11207775677801594,-0.46508427634374117,-0.46618317148792077,-0.5120343698518817,-0.5563385795422586,0.800345547492897,1.0,0.0,1.0,0.0,0.0,1
0.8295675466232271,-0.0353047845185371,-0.46508427634374117,-0.46618317148792077,-0.46509873426903764,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
-1.571457222465138,0.04146818774094174,-0.46508427634374117,-0.46618317148792077,1.5534542598223466,-0.5563385795422586,0.800345547492897,1.0,0.0,1.0,0.0,0.0,1
0.8295675466232271,-0.11207775677801594,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
-1.571457222465138,1.6537006051899974,-0.46508427634374117,0.7277823612437324,0.6154953168572276,0.07341192703021858,-1.2494603151507815,0.0,1.0,1.0,0.0,0.0,0
0.8295675466232271,-1.033353423891762,-0.46508427634374117,-0.46618317148792077,-0.5015378284840135,-0.5563385795422586,0.800345547492897,1.0,0.0,0.0,1.0,0.0,1
0.8295675466232271,-0.11207775677801594,-0.46508427634374117,-0.46618317148792077,-0.5011900954135049,-0.5563385795422586,0.800345547492897,1.0,0.0,0.0,1.0,0.0,1
0.8295675466232271,-2.1849480077839445,-0.46508427634374117,1.9217478939753856,-0.3347842044204636,0.7031624336026958,-1.2494603151507815,1.0,0.0,1.0,0.0,0.0,1
0.8295675466232271,-0.572715590334889,-0.46508427634374117,-0.46618317148792077,-0.5002364322620501,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
0.8295675466232271,-0.11207775677801594,0.4783345406270387,0.7277823612437324,-0.1970111125445726,0.7031624336026958,-1.2494603151507815,1.0,0.0,1.0,0.0,0.0,1
0.8295675466232271,-1.7243101742270717,3.3085909915393783,0.7277823612437324,-0.05611258750201434,2.592413953320128,-1.2494603151507815,0.0,1.0,0.0,1.0,0.0,0
-1.571457222465138,-0.11207775677801594,-0.46508427634374117,-0.46618317148792077,-0.02748187061881904,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,1
0.8295675466232271,-0.11207775677801594,0.4783345406270387,-0.46618317148792077,-0.5011900954135049,0.07341192703021858,-1.2494603151507815,0.0,1.0,0.0,1.0,0.0,0
-1.571457222465138,0.27178710451937826,0.4783345406270387,-0.46618317148792077,0.4431030032431546,0.07341192703021858,-1.2494603151507815,1.0,0.0,0.0,0.0,1.0,1
0.8295675466232271,-1.7243101742270717,3.3085909915393783,0.7277823612437324,0.1638233740098041,2.592413953320128,-1.2494603151507815,0.0,1.0,0.0,0.0,1.0,0
0.8295675466232271,0.19501413225989941,-0.46508427634374117,-0.46618317148792077,-0.5011900954135049,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,1.0,0.0,0
-0.3709448379209555,1.5769276329305186,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
-0.3709448379209555,2.267884383265828,-0.46508427634374117,-0.46618317148792077,-0.38146164299287,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
-1.571457222465138,-0.11207775677801594,0.4783345406270387,-0.46618317148792077,1.0484250718744228,0.07341192703021858,-1.2494603151507815,0.0,1.0,1.0,0.0,0.0,0
0.8295675466232271,-0.11207775677801594,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
-1.571457222465138,2.344657355525307,-0.46508427634374117,-0.46618317148792077,-0.10973011184690733,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
0.8295675466232271,-0.9565804516322832,-0.46508427634374117,-0.46618317148792077,-0.36150759500074925,-0.5563385795422586,0.800345547492897,1.0,0.0,1.0,0.0,0.0,0
-0.3709448379209555,0.23340061838963885,0.4783345406270387,-0.46618317148792077,-0.03641881875428629,0.07341192703021858,-1.2494603151507815,0.0,1.0,1.0,0.0,0.0,0
-1.571457222465138,-0.6494885625943678,-0.46508427634374117,-0.46618317148792077,0.9607109665140879,-0.5563385795422586,0.800345547492897,1.0,0.0,0.0,0.0,1.0,1
0.8295675466232271,-2.031402063264987,3.3085909915393783,1.9217478939753856,-0.009002044266938455,3.222164459892605,-1.2494603151507815,0.0,1.0,0.0,0.0,1.0,1
-0.3709448379209555,-0.8030345071133255,-0.46508427634374117,-0.46618317148792077,-0.44392866164711425,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
-0.3709448379209555,-0.4191696458159313,1.4217533575978185,3.1157134267070385,-0.2721443603479425,2.592413953320128,-1.2494603151507815,1.0,0.0,0.0,0.0,1.0,1
-1.571457222465138,-0.8798074793728043,-0.46508427634374117,1.9217478939753856,0.9959361183332165,0.7031624336026958,-1.2494603151507815,1.0,0.0,0.0,0.0,1.0,1
-1.571457222465138,1.5001546606710396,-0.46508427634374117,-0.46618317148792077,-0.1226566202404256,-0.5563385795422586,0.800345547492897,1.0,0.0,0.0,0.0,1.0,1
0.8295675466232271,0.885970882595209,-0.46508427634374117,1.9217478939753856,-0.24169168875399843,0.7031624336026958,-1.2494603151507815,1.0,0.0,0.0,0.0,1.0,0
0.8295675466232271,0.04146818774094174,-0.46508427634374117,-0.46618317148792077,-0.464751001198529,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,1
0.8295675466232271,2.267884383265828,-0.46508427634374117,-0.46618317148792077,-0.5116012651892122,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
0.8295675466232271,-1.9546290910055082,-0.46508427634374117,0.7277823612437324,-0.3831961438775028,0.07341192703021858,-1.2494603151507815,1.0,0.0,1.0,0.0,0.0,1
0.8295675466232271,-0.11207775677801594,-0.46508427634374117,1.9217478939753856,-0.3451100026040101,0.7031624336026958,-1.2494603151507815,1.0,0.0,1.0,0.0,0.0,0
0.8295675466232271,1.6537006051899974,-0.46508427634374117,-0.46618317148792077,-0.5011900954135049,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
-0.3709448379209555,1.1930627716331244,0.4783345406270387,0.7277823612437324,-0.11597681371233177,0.7031624336026958,-1.2494603151507815,1.0,0.0,0.0,0.0,1.0,1
0.8295675466232271,-0.8798074793728043,0.4783345406270387,0.7277823612437324,-0.24169168875399843,0.7031624336026958,-1.2494603151507815,0.0,1.0,0.0,0.0,1.0,0
0.8295675466232271,-0.11207775677801594,7.082266259422497,1.9217478939753856,0.7856304888639273,5.741166486182514,-1.2494603151507815,1.0,0.0,0.0,0.0,1.0,0
0.8295675466232271,-0.11207775677801594,0.4783345406270387,-0.46618317148792077,-0.33981696389004046,0.07341192703021858,-1.2494603151507815,1.0,0.0,0.0,1.0,0.0,1
-0.3709448379209555,-0.11207775677801594,-0.46508427634374117,0.7277823612437324,0.024573978259717865,0.07341192703021858,-1.2494603151507815,0.0,1.0,0.0,0.0,1.0,0
0.8295675466232271,1.9991789803576523,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
-1.571457222465138,-0.4191696458159313,-0.46508427634374117,0.7277823612437324,4.491398916700854,0.07341192703021858,-1.2494603151507815,0.0,1.0,1.0,0.0,0.0,0
-1.571457222465138,-0.11207775677801594,-0.46508427634374117,-0.46618317148792077,-0.6625632269369692,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
0.8295675466232271,-0.11207775677801594,0.4783345406270387,-0.46618317148792077,-0.32732356015919156,0.07341192703021858,-1.2494603151507815,1.0,0.0,0.0,0.0,1.0,1
0.8295675466232271,-0.11207775677801594,0.4783345406270387,1.9217478939753856,-0.17427936445629313,1.3329129401751731,-1.2494603151507815,0.0,1.0,0.0,0.0,1.0,0
0.8295675466232271,-0.11207775677801594,7.082266259422497,1.9217478939753856,0.7856304888639273,5.741166486182514,-1.2494603151507815,0.0,1.0,0.0,0.0,1.0,0
-0.3709448379209555,-0.0353047845185371,0.4783345406270387,-0.46618317148792077,-0.12118239860018547,0.07341192703021858,-1.2494603151507815,1.0,0.0,0.0,0.0,1.0,1
-1.571457222465138,2.191111411006349,-0.46508427634374117,0.7277823612437324,2.5328850564720184,0.07341192703021858,-1.2494603151507815,1.0,0.0,0.0,0.0,1.0,1
0.8295675466232271,-0.2656237012969736,-0.46508427634374117,-0.46618317148792077,-0.4975461859920073,-0.5563385795422586,0.800345547492897,1.0,0.0,0.0,0.0,1.0,1
-1.571457222465138,1.1162897993736456,-0.46508427634374117,0.7277823612437324,0.5446993623824175,0.07341192703021858,-1.2494603151507815,1.0,0.0,1.0,0.0,0.0,1
0.8295675466232271,-0.11207775677801594,-0.46508427634374117,-0.46618317148792077,-0.5121218236779976,-0.5563385795422586,0.800345547492897,0.0,1.0,1.0,0.0,0.0,0
0.8295675466232271,0.19501413225989941,-0.46508427634374117,-0.46618317148792077,-0.4884364124382633,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
-0.3709448379209555,-0.2656237012969736,-0.46508427634374117,-0.46618317148792077,-0.44392866164711425,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
0.8295675466232271,-1.033353423891762,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
0.8295675466232271,-0.8030345071133255,-0.46508427634374117,-0.46618317148792077,-0.5006695369247195,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
0.8295675466232271,-0.11207775677801594,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
0.8295675466232271,1.4233816884115609,-0.46508427634374117,-0.46618317148792077,-0.4990204076322475,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,0.0,1.0,0
0.8295675466232271,-0.11207775677801594,-0.46508427634374117,-0.46618317148792077,-0.5011900954135049,-0.5563385795422586,0.800345547492897,0.0,1.0,0.0,1.0,0.0,0
0.8295675466232271,-1.570764229708114,4.252009808510158,1.9217478939753856,0.314004498024383,3.851914966465082,-1.2494603151507815,0.0,1.0,0.0,0.0,1.0,0
-1.571457222465138,0.42533304903833596,0.4783345406270387,-0.46618317148792077,1.0755815671173778,0.07341192703021858,-1.2494603151507815,1.0,0.0,0.0,0.0,1.0,1
0.8295675466232271,-1.3404453129296774,0.4783345406270387,-0.46618317148792077,-0.42848473240183,0.07341192703021858,-1.2494603151507815,0.0,1.0,1.0,0.0,0.0,1
0.8295675466232271,0.11824116000042058,-0.46508427634374117,-0.46618317148792077,-0.4990204076322475,-0.5563385795422586,0.800345547492897,1.0,0.0,0.0,0.0,1.0,0
